team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,6,1.1953449018058957,1.6562955758692923,0.2118793686695796,2018-09-22,1.8475174746783183,2.0626795570033796
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,7,1.3260820747704156,1.5682553767334904,0.2387008908666006,2018-10-01,1.9548035634664025,2.193498336925077
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,8,1.075442027110205,1.4959130438530115,0.2263698185219181,2018-10-06,1.9054792740876723,2.099058838967509
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,9,1.3571271037581354,1.17026064287171,0.3062000945027126,2018-10-20,2.2248003780108503,2.469083256687315
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,10,1.3733533827513813,1.4757312162879304,0.2582375541346247,2018-10-27,2.0329502165384987,2.2801538254337474
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,11,1.0587312270369178,1.843376456849149,0.1684382072853295,2018-11-03,1.673752829141318,1.8643244500079632
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,12,1.1566795227244584,1.700819995223343,0.200950050877105,2018-11-10,1.80380020350842,2.0120025175988223
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,13,1.3610468723548586,1.894531683181794,0.1891641977183389,2018-11-25,1.7566567908733557,2.00164522789723
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,14,0.4318786708163595,2.720409744618786,0.01,2018-12-01,1.04,1.1177381607469448
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,15,1.6552403286598345,0.8570191635581689,0.3855953383664985,2018-12-04,2.542381353465994,2.840324612624764
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,16,0.91684724593345,2.164720029679395,0.1027257266614947,2018-12-08,1.4109029066459788,1.5759354109139998
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,17,1.4139610831160103,1.338265161241795,0.2844201541193539,2018-12-15,2.1376806164774154,2.3921936114382976
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,18,1.7377295658627294,1.0208465817052077,0.3669551589430616,2018-12-22,2.467820635772246,2.7806119576275377
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,19,0.8159659109980729,2.3731960129304777,0.0592460796248324,2018-12-26,1.2369843184993297,1.3838581824789826
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,20,0.6663137025689719,2.180164340617332,0.0761737154733581,2018-12-30,1.3046948618934324,1.4246313283558474
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,21,1.3998677685006624,1.0911333770073406,0.323130087294226,2019-01-02,2.292520349176904,2.5444965475070234
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,22,0.9896222741172956,1.6466812141922118,0.1936909681430033,2019-01-13,1.7747638725720132,1.9528958819131264
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,23,1.5905927145583325,1.156584462994937,0.330827148501685,2019-01-19,2.3233085940067397,2.6096152826272396
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,24,1.1225813324180818,1.7856863394216576,0.1839192691353338,2019-01-30,1.7356770765413352,1.93774171637659
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,25,1.4145927135144425,1.2663531239117318,0.2961385003837013,2019-02-02,2.1845540015348055,2.439180689967405
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,26,0.5213391858710726,2.498417377853146,0.0106655883477206,2019-02-09,1.0426623533908823,1.1365034068476754
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,27,1.7476584312897616,0.942757101179418,0.3805673623970704,2019-02-23,2.522269449588282,2.8368479672204385
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,28,0.9500861343203248,2.2127763533833886,0.0981258268955503,2019-02-27,1.392503307582201,1.5635188117598595
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,29,0.7501233410179542,2.309449006584252,0.0632600320768318,2019-03-02,1.2530401283073271,1.388062329690559
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,30,1.2442795906253006,1.1752638337597636,0.2945569675437099,2019-03-09,2.1782278701748394,2.4021981964873937
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,31,1.4625620505483277,1.277497114811084,0.2989364406385955,2019-03-16,2.195745762554382,2.459006931653081
