value,total_points,GW,first_name,second_name,date,squad_number,team
45,0,15,Sam,Baldock,04/12/2018,9,Brighton
45,0,16,Sam,Baldock,08/12/2018,9,Brighton
45,0,17,Sam,Baldock,16/12/2018,9,Brighton
45,0,18,Sam,Baldock,22/12/2018,9,Brighton
45,0,19,Sam,Baldock,26/12/2018,9,Brighton
45,0,20,Sam,Baldock,29/12/2018,9,Brighton
45,0,21,Sam,Baldock,02/01/2019,9,Brighton
45,0,22,Sam,Baldock,12/01/2019,9,Brighton
45,0,23,Sam,Baldock,19/01/2019,9,Brighton
45,0,24,Sam,Baldock,29/01/2019,9,Brighton
45,0,25,Sam,Baldock,02/02/2019,9,Brighton
45,0,26,Sam,Baldock,09/02/2019,9,Brighton
45,0,28,Sam,Baldock,26/02/2019,9,Brighton
45,0,29,Sam,Baldock,02/03/2019,9,Brighton
45,0,30,Sam,Baldock,09/03/2019,9,Brighton
45,0,32,Sam,Baldock,30/03/2019,9,Brighton
45,0,32,Sam,Baldock,03/04/2019,9,Brighton
45,0,34,Sam,Baldock,13/04/2019,9,Brighton
45,0,34,Sam,Baldock,16/04/2019,9,Brighton
45,0,35,Sam,Baldock,20/04/2019,9,Brighton
45,0,35,Sam,Baldock,23/04/2019,9,Brighton
45,0,36,Sam,Baldock,27/04/2019,9,Brighton
45,0,37,Sam,Baldock,05/05/2019,9,Brighton
45,0,38,Sam,Baldock,12/05/2019,9,Brighton
45,1,1,Shane,Duffy,11/08/2018,4,Brighton
45,7,2,Shane,Duffy,19/08/2018,4,Brighton
45,2,3,Shane,Duffy,25/08/2018,4,Brighton
45,1,4,Shane,Duffy,01/09/2018,4,Brighton
45,12,5,Shane,Duffy,17/09/2018,4,Brighton
45,4,6,Shane,Duffy,22/09/2018,4,Brighton
45,0,7,Shane,Duffy,29/09/2018,4,Brighton
45,5,8,Shane,Duffy,05/10/2018,4,Brighton
45,7,9,Shane,Duffy,20/10/2018,4,Brighton
45,6,10,Shane,Duffy,27/10/2018,4,Brighton
46,1,11,Shane,Duffy,03/11/2018,4,Brighton
46,1,12,Shane,Duffy,10/11/2018,4,Brighton
47,1,13,Shane,Duffy,24/11/2018,4,Brighton
47,10,14,Shane,Duffy,01/12/2018,4,Brighton
47,-2,15,Shane,Duffy,04/12/2018,4,Brighton
47,0,16,Shane,Duffy,08/12/2018,4,Brighton
46,0,17,Shane,Duffy,16/12/2018,4,Brighton
46,0,18,Shane,Duffy,22/12/2018,4,Brighton
46,2,19,Shane,Duffy,26/12/2018,4,Brighton
46,6,20,Shane,Duffy,29/12/2018,4,Brighton
46,8,21,Shane,Duffy,02/01/2019,4,Brighton
46,2,22,Shane,Duffy,12/01/2019,4,Brighton
46,1,23,Shane,Duffy,19/01/2019,4,Brighton
46,-1,24,Shane,Duffy,29/01/2019,4,Brighton
46,6,25,Shane,Duffy,02/02/2019,4,Brighton
46,7,26,Shane,Duffy,09/02/2019,4,Brighton
46,1,28,Shane,Duffy,26/02/2019,4,Brighton
47,9,29,Shane,Duffy,02/03/2019,4,Brighton
47,2,30,Shane,Duffy,09/03/2019,4,Brighton
47,2,32,Shane,Duffy,30/03/2019,4,Brighton
47,1,32,Shane,Duffy,03/04/2019,4,Brighton
48,0,34,Shane,Duffy,13/04/2019,4,Brighton
48,1,34,Shane,Duffy,16/04/2019,4,Brighton
48,6,35,Shane,Duffy,20/04/2019,4,Brighton
48,2,35,Shane,Duffy,23/04/2019,4,Brighton
48,2,36,Shane,Duffy,27/04/2019,4,Brighton
47,2,37,Shane,Duffy,05/05/2019,4,Brighton
47,0,38,Shane,Duffy,12/05/2019,4,Brighton
50,2,1,Solomon,March,11/08/2018,20,Brighton
50,5,2,Solomon,March,19/08/2018,20,Brighton
50,2,3,Solomon,March,25/08/2018,20,Brighton
50,2,4,Solomon,March,01/09/2018,20,Brighton
50,2,5,Solomon,March,17/09/2018,20,Brighton
50,2,6,Solomon,March,22/09/2018,20,Brighton
50,2,7,Solomon,March,29/09/2018,20,Brighton
50,3,8,Solomon,March,05/10/2018,20,Brighton
50,3,9,Solomon,March,20/10/2018,20,Brighton
50,3,10,Solomon,March,27/10/2018,20,Brighton
50,6,11,Solomon,March,03/11/2018,20,Brighton
50,4,12,Solomon,March,10/11/2018,20,Brighton
50,1,13,Solomon,March,24/11/2018,20,Brighton
50,11,14,Solomon,March,01/12/2018,20,Brighton
50,2,15,Solomon,March,04/12/2018,20,Brighton
51,2,16,Solomon,March,08/12/2018,20,Brighton
50,8,17,Solomon,March,16/12/2018,20,Brighton
50,2,18,Solomon,March,22/12/2018,20,Brighton
50,2,19,Solomon,March,26/12/2018,20,Brighton
50,3,20,Solomon,March,29/12/2018,20,Brighton
50,1,21,Solomon,March,02/01/2019,20,Brighton
50,2,22,Solomon,March,12/01/2019,20,Brighton
50,1,23,Solomon,March,19/01/2019,20,Brighton
50,2,24,Solomon,March,29/01/2019,20,Brighton
49,3,25,Solomon,March,02/02/2019,20,Brighton
49,1,26,Solomon,March,09/02/2019,20,Brighton
49,2,28,Solomon,March,26/02/2019,20,Brighton
49,0,29,Solomon,March,02/03/2019,20,Brighton
48,1,30,Solomon,March,09/03/2019,20,Brighton
48,1,32,Solomon,March,30/03/2019,20,Brighton
48,1,32,Solomon,March,03/04/2019,20,Brighton
48,0,34,Solomon,March,13/04/2019,20,Brighton
48,2,34,Solomon,March,16/04/2019,20,Brighton
47,3,35,Solomon,March,20/04/2019,20,Brighton
47,1,35,Solomon,March,23/04/2019,20,Brighton
47,1,36,Solomon,March,27/04/2019,20,Brighton
47,5,37,Solomon,March,05/05/2019,20,Brighton
47,0,38,Solomon,March,12/05/2019,20,Brighton
50,0,1,Tomer,Hemed,11/08/2018,25,Brighton
50,0,2,Tomer,Hemed,19/08/2018,25,Brighton
49,0,3,Tomer,Hemed,25/08/2018,25,Brighton
49,0,4,Tomer,Hemed,01/09/2018,25,Brighton
49,0,5,Tomer,Hemed,17/09/2018,25,Brighton
49,0,6,Tomer,Hemed,22/09/2018,25,Brighton
49,0,7,Tomer,Hemed,29/09/2018,25,Brighton
49,0,8,Tomer,Hemed,05/10/2018,25,Brighton
49,0,9,Tomer,Hemed,20/10/2018,25,Brighton
49,0,10,Tomer,Hemed,27/10/2018,25,Brighton
49,0,11,Tomer,Hemed,03/11/2018,25,Brighton
49,0,12,Tomer,Hemed,10/11/2018,25,Brighton
49,0,13,Tomer,Hemed,24/11/2018,25,Brighton
49,0,14,Tomer,Hemed,01/12/2018,25,Brighton
49,0,15,Tomer,Hemed,04/12/2018,25,Brighton
49,0,16,Tomer,Hemed,08/12/2018,25,Brighton
49,0,17,Tomer,Hemed,16/12/2018,25,Brighton
49,0,18,Tomer,Hemed,22/12/2018,25,Brighton
49,0,19,Tomer,Hemed,26/12/2018,25,Brighton
49,0,20,Tomer,Hemed,29/12/2018,25,Brighton
49,0,21,Tomer,Hemed,02/01/2019,25,Brighton
49,0,22,Tomer,Hemed,12/01/2019,25,Brighton
49,0,23,Tomer,Hemed,19/01/2019,25,Brighton
49,0,24,Tomer,Hemed,29/01/2019,25,Brighton
49,0,25,Tomer,Hemed,02/02/2019,25,Brighton
49,0,26,Tomer,Hemed,09/02/2019,25,Brighton
49,0,28,Tomer,Hemed,26/02/2019,25,Brighton
49,0,29,Tomer,Hemed,02/03/2019,25,Brighton
49,0,30,Tomer,Hemed,09/03/2019,25,Brighton
49,0,32,Tomer,Hemed,30/03/2019,25,Brighton
49,0,32,Tomer,Hemed,03/04/2019,25,Brighton
49,0,34,Tomer,Hemed,13/04/2019,25,Brighton
49,0,34,Tomer,Hemed,16/04/2019,25,Brighton
49,0,35,Tomer,Hemed,20/04/2019,25,Brighton
49,0,35,Tomer,Hemed,23/04/2019,25,Brighton
49,0,36,Tomer,Hemed,27/04/2019,25,Brighton
49,0,37,Tomer,Hemed,05/05/2019,25,Brighton
49,0,38,Tomer,Hemed,12/05/2019,25,Brighton
50,1,1,Yves,Bissouma,11/08/2018,8,Brighton
50,0,2,Yves,Bissouma,19/08/2018,8,Brighton
50,2,3,Yves,Bissouma,25/08/2018,8,Brighton
50,1,4,Yves,Bissouma,01/09/2018,8,Brighton
49,2,5,Yves,Bissouma,17/09/2018,8,Brighton
49,1,6,Yves,Bissouma,22/09/2018,8,Brighton
49,2,7,Yves,Bissouma,29/09/2018,8,Brighton
48,1,8,Yves,Bissouma,05/10/2018,8,Brighton
48,1,9,Yves,Bissouma,20/10/2018,8,Brighton
48,1,10,Yves,Bissouma,27/10/2018,8,Brighton
48,1,11,Yves,Bissouma,03/11/2018,8,Brighton
47,0,12,Yves,Bissouma,10/11/2018,8,Brighton
47,0,13,Yves,Bissouma,24/11/2018,8,Brighton
47,2,14,Yves,Bissouma,01/12/2018,8,Brighton
47,1,15,Yves,Bissouma,04/12/2018,8,Brighton
47,2,16,Yves,Bissouma,08/12/2018,8,Brighton
47,1,17,Yves,Bissouma,16/12/2018,8,Brighton
47,2,18,Yves,Bissouma,22/12/2018,8,Brighton
47,0,19,Yves,Bissouma,26/12/2018,8,Brighton
47,0,20,Yves,Bissouma,29/12/2018,8,Brighton
47,0,21,Yves,Bissouma,02/01/2019,8,Brighton
46,0,22,Yves,Bissouma,12/01/2019,8,Brighton
46,0,23,Yves,Bissouma,19/01/2019,8,Brighton
46,0,24,Yves,Bissouma,29/01/2019,8,Brighton
46,3,25,Yves,Bissouma,02/02/2019,8,Brighton
46,1,26,Yves,Bissouma,09/02/2019,8,Brighton
46,1,28,Yves,Bissouma,26/02/2019,8,Brighton
46,3,29,Yves,Bissouma,02/03/2019,8,Brighton
46,2,30,Yves,Bissouma,09/03/2019,8,Brighton
46,2,32,Yves,Bissouma,30/03/2019,8,Brighton
46,2,32,Yves,Bissouma,03/04/2019,8,Brighton
46,1,34,Yves,Bissouma,13/04/2019,8,Brighton
46,0,34,Yves,Bissouma,16/04/2019,8,Brighton
46,0,35,Yves,Bissouma,20/04/2019,8,Brighton
46,3,35,Yves,Bissouma,23/04/2019,8,Brighton
46,0,36,Yves,Bissouma,27/04/2019,8,Brighton
46,2,37,Yves,Bissouma,05/05/2019,8,Brighton
46,2,38,Yves,Bissouma,12/05/2019,8,Brighton
45,0,12,Viktor,Gyokeres,10/11/2018,42,Brighton
45,0,13,Viktor,Gyokeres,24/11/2018,42,Brighton
45,0,14,Viktor,Gyokeres,01/12/2018,42,Brighton
45,0,15,Viktor,Gyokeres,04/12/2018,42,Brighton
45,0,16,Viktor,Gyokeres,08/12/2018,42,Brighton
45,0,17,Viktor,Gyokeres,16/12/2018,42,Brighton
45,0,18,Viktor,Gyokeres,22/12/2018,42,Brighton
45,0,19,Viktor,Gyokeres,26/12/2018,42,Brighton
45,0,20,Viktor,Gyokeres,29/12/2018,42,Brighton
45,0,21,Viktor,Gyokeres,02/01/2019,42,Brighton
45,0,22,Viktor,Gyokeres,12/01/2019,42,Brighton
45,0,23,Viktor,Gyokeres,19/01/2019,42,Brighton
45,0,24,Viktor,Gyokeres,29/01/2019,42,Brighton
45,0,25,Viktor,Gyokeres,02/02/2019,42,Brighton
45,0,26,Viktor,Gyokeres,09/02/2019,42,Brighton
45,0,28,Viktor,Gyokeres,26/02/2019,42,Brighton
45,0,29,Viktor,Gyokeres,02/03/2019,42,Brighton
45,0,30,Viktor,Gyokeres,09/03/2019,42,Brighton
45,0,32,Viktor,Gyokeres,30/03/2019,42,Brighton
45,0,32,Viktor,Gyokeres,03/04/2019,42,Brighton
45,0,34,Viktor,Gyokeres,13/04/2019,42,Brighton
45,0,34,Viktor,Gyokeres,16/04/2019,42,Brighton
45,0,35,Viktor,Gyokeres,20/04/2019,42,Brighton
45,0,35,Viktor,Gyokeres,23/04/2019,42,Brighton
45,0,36,Viktor,Gyokeres,27/04/2019,42,Brighton
45,0,37,Viktor,Gyokeres,05/05/2019,42,Brighton
45,0,38,Viktor,Gyokeres,12/05/2019,42,Brighton
40,0,16,Ben,White,08/12/2018,28,Brighton
40,0,17,Ben,White,16/12/2018,28,Brighton
40,0,18,Ben,White,22/12/2018,28,Brighton
40,0,19,Ben,White,26/12/2018,28,Brighton
40,0,20,Ben,White,29/12/2018,28,Brighton
40,0,21,Ben,White,02/01/2019,28,Brighton
40,0,22,Ben,White,12/01/2019,28,Brighton
40,0,23,Ben,White,19/01/2019,28,Brighton
40,0,24,Ben,White,29/01/2019,28,Brighton
40,0,25,Ben,White,02/02/2019,28,Brighton
40,0,26,Ben,White,09/02/2019,28,Brighton
40,0,28,Ben,White,26/02/2019,28,Brighton
40,0,29,Ben,White,02/03/2019,28,Brighton
40,0,30,Ben,White,09/03/2019,28,Brighton
40,0,32,Ben,White,30/03/2019,28,Brighton
40,0,32,Ben,White,03/04/2019,28,Brighton
40,0,34,Ben,White,13/04/2019,28,Brighton
40,0,34,Ben,White,16/04/2019,28,Brighton
40,0,35,Ben,White,20/04/2019,28,Brighton
40,0,35,Ben,White,23/04/2019,28,Brighton
40,0,36,Ben,White,27/04/2019,28,Brighton
40,0,37,Ben,White,05/05/2019,28,Brighton
40,0,38,Ben,White,12/05/2019,28,Brighton
45,0,22,Max,Sanders,12/01/2019,41,Brighton
45,0,23,Max,Sanders,19/01/2019,41,Brighton
45,0,24,Max,Sanders,29/01/2019,41,Brighton
45,0,25,Max,Sanders,02/02/2019,41,Brighton
45,0,26,Max,Sanders,09/02/2019,41,Brighton
45,0,28,Max,Sanders,26/02/2019,41,Brighton
45,0,29,Max,Sanders,02/03/2019,41,Brighton
45,0,30,Max,Sanders,09/03/2019,41,Brighton
45,0,32,Max,Sanders,30/03/2019,41,Brighton
45,0,32,Max,Sanders,03/04/2019,41,Brighton
45,0,34,Max,Sanders,13/04/2019,41,Brighton
45,0,34,Max,Sanders,16/04/2019,41,Brighton
45,0,35,Max,Sanders,20/04/2019,41,Brighton
45,0,35,Max,Sanders,23/04/2019,41,Brighton
45,0,36,Max,Sanders,27/04/2019,41,Brighton
45,0,37,Max,Sanders,05/05/2019,41,Brighton
45,0,38,Max,Sanders,12/05/2019,41,Brighton
45,0,24,Dan,Burn,29/01/2019,33,Brighton
45,0,25,Dan,Burn,02/02/2019,33,Brighton
45,0,26,Dan,Burn,09/02/2019,33,Brighton
45,0,28,Dan,Burn,26/02/2019,33,Brighton
45,0,29,Dan,Burn,02/03/2019,33,Brighton
45,0,30,Dan,Burn,09/03/2019,33,Brighton
45,0,32,Dan,Burn,30/03/2019,33,Brighton
45,0,32,Dan,Burn,03/04/2019,33,Brighton
45,0,34,Dan,Burn,13/04/2019,33,Brighton
45,0,34,Dan,Burn,16/04/2019,33,Brighton
45,0,35,Dan,Burn,20/04/2019,33,Brighton
45,0,35,Dan,Burn,23/04/2019,33,Brighton
45,0,36,Dan,Burn,27/04/2019,33,Brighton
45,0,37,Dan,Burn,05/05/2019,33,Brighton
45,0,38,Dan,Burn,12/05/2019,33,Brighton
45,0,38,Jayson,Molumby,12/05/2019,,Brighton
55,0,1,Andreas,Christensen,11/08/2018,27,Chelsea
54,0,2,Andreas,Christensen,18/08/2018,27,Chelsea
53,0,3,Andreas,Christensen,26/08/2018,27,Chelsea
52,0,4,Andreas,Christensen,01/09/2018,27,Chelsea
52,0,5,Andreas,Christensen,15/09/2018,27,Chelsea
51,0,6,Andreas,Christensen,23/09/2018,27,Chelsea
51,0,7,Andreas,Christensen,29/09/2018,27,Chelsea
51,0,8,Andreas,Christensen,07/10/2018,27,Chelsea
50,0,9,Andreas,Christensen,20/10/2018,27,Chelsea
50,0,10,Andreas,Christensen,28/10/2018,27,Chelsea
50,0,11,Andreas,Christensen,04/11/2018,27,Chelsea
50,0,12,Andreas,Christensen,11/11/2018,27,Chelsea
50,0,13,Andreas,Christensen,24/11/2018,27,Chelsea
50,0,14,Andreas,Christensen,02/12/2018,27,Chelsea
50,0,15,Andreas,Christensen,05/12/2018,27,Chelsea
50,0,16,Andreas,Christensen,08/12/2018,27,Chelsea
50,0,17,Andreas,Christensen,16/12/2018,27,Chelsea
50,0,18,Andreas,Christensen,22/12/2018,27,Chelsea
50,0,19,Andreas,Christensen,26/12/2018,27,Chelsea
50,0,20,Andreas,Christensen,30/12/2018,27,Chelsea
50,0,21,Andreas,Christensen,02/01/2019,27,Chelsea
50,0,22,Andreas,Christensen,12/01/2019,27,Chelsea
50,0,23,Andreas,Christensen,19/01/2019,27,Chelsea
50,0,24,Andreas,Christensen,30/01/2019,27,Chelsea
50,6,25,Andreas,Christensen,02/02/2019,27,Chelsea
50,0,26,Andreas,Christensen,10/02/2019,27,Chelsea
50,0,28,Andreas,Christensen,27/02/2019,27,Chelsea
50,2,29,Andreas,Christensen,03/03/2019,27,Chelsea
50,0,30,Andreas,Christensen,10/03/2019,27,Chelsea
50,0,31,Andreas,Christensen,17/03/2019,27,Chelsea
50,0,32,Andreas,Christensen,31/03/2019,27,Chelsea
50,6,32,Andreas,Christensen,03/04/2019,27,Chelsea
50,0,33,Andreas,Christensen,08/04/2019,27,Chelsea
50,0,34,Andreas,Christensen,14/04/2019,27,Chelsea
50,1,35,Andreas,Christensen,22/04/2019,27,Chelsea
50,1,36,Andreas,Christensen,28/04/2019,27,Chelsea
50,6,37,Andreas,Christensen,05/05/2019,27,Chelsea
50,0,38,Andreas,Christensen,12/05/2019,27,Chelsea
60,9,1,Antonio,Rüdiger,11/08/2018,2,Chelsea
60,1,2,Antonio,Rüdiger,18/08/2018,2,Chelsea
60,2,3,Antonio,Rüdiger,26/08/2018,2,Chelsea
60,6,4,Antonio,Rüdiger,01/09/2018,2,Chelsea
60,2,5,Antonio,Rüdiger,15/09/2018,2,Chelsea
60,6,6,Antonio,Rüdiger,23/09/2018,2,Chelsea
60,2,7,Antonio,Rüdiger,29/09/2018,2,Chelsea
59,6,8,Antonio,Rüdiger,07/10/2018,2,Chelsea
59,11,9,Antonio,Rüdiger,20/10/2018,2,Chelsea
59,6,10,Antonio,Rüdiger,28/10/2018,2,Chelsea
60,2,11,Antonio,Rüdiger,04/11/2018,2,Chelsea
60,5,12,Antonio,Rüdiger,11/11/2018,2,Chelsea
60,0,13,Antonio,Rüdiger,24/11/2018,2,Chelsea
60,7,14,Antonio,Rüdiger,02/12/2018,2,Chelsea
60,1,15,Antonio,Rüdiger,05/12/2018,2,Chelsea
60,6,16,Antonio,Rüdiger,08/12/2018,2,Chelsea
60,2,17,Antonio,Rüdiger,16/12/2018,2,Chelsea
60,2,18,Antonio,Rüdiger,22/12/2018,2,Chelsea
60,2,19,Antonio,Rüdiger,26/12/2018,2,Chelsea
60,7,20,Antonio,Rüdiger,30/12/2018,2,Chelsea
60,5,21,Antonio,Rüdiger,02/01/2019,2,Chelsea
60,2,22,Antonio,Rüdiger,12/01/2019,2,Chelsea
60,1,23,Antonio,Rüdiger,19/01/2019,2,Chelsea
60,0,24,Antonio,Rüdiger,30/01/2019,2,Chelsea
60,0,25,Antonio,Rüdiger,02/02/2019,2,Chelsea
60,-1,26,Antonio,Rüdiger,10/02/2019,2,Chelsea
59,6,28,Antonio,Rüdiger,27/02/2019,2,Chelsea
59,2,29,Antonio,Rüdiger,03/03/2019,2,Chelsea
59,1,30,Antonio,Rüdiger,10/03/2019,2,Chelsea
59,0,31,Antonio,Rüdiger,17/03/2019,2,Chelsea
59,1,32,Antonio,Rüdiger,31/03/2019,2,Chelsea
59,0,32,Antonio,Rüdiger,03/04/2019,2,Chelsea
59,8,33,Antonio,Rüdiger,08/04/2019,2,Chelsea
59,1,34,Antonio,Rüdiger,14/04/2019,2,Chelsea
59,0,35,Antonio,Rüdiger,22/04/2019,2,Chelsea
59,5,36,Antonio,Rüdiger,28/04/2019,2,Chelsea
59,0,37,Antonio,Rüdiger,05/05/2019,2,Chelsea
59,0,38,Antonio,Rüdiger,12/05/2019,2,Chelsea
45,0,1,Callum,Hudson-Odoi,11/08/2018,20,Chelsea
45,0,2,Callum,Hudson-Odoi,18/08/2018,20,Chelsea
44,0,3,Callum,Hudson-Odoi,26/08/2018,20,Chelsea
44,0,4,Callum,Hudson-Odoi,01/09/2018,20,Chelsea
43,0,5,Callum,Hudson-Odoi,15/09/2018,20,Chelsea
43,0,6,Callum,Hudson-Odoi,23/09/2018,20,Chelsea
43,0,7,Callum,Hudson-Odoi,29/09/2018,20,Chelsea
43,0,8,Callum,Hudson-Odoi,07/10/2018,20,Chelsea
43,0,9,Callum,Hudson-Odoi,20/10/2018,20,Chelsea
43,0,10,Callum,Hudson-Odoi,28/10/2018,20,Chelsea
42,0,11,Callum,Hudson-Odoi,04/11/2018,20,Chelsea
42,0,12,Callum,Hudson-Odoi,11/11/2018,20,Chelsea
42,0,13,Callum,Hudson-Odoi,24/11/2018,20,Chelsea
42,0,14,Callum,Hudson-Odoi,02/12/2018,20,Chelsea
42,0,15,Callum,Hudson-Odoi,05/12/2018,20,Chelsea
42,0,16,Callum,Hudson-Odoi,08/12/2018,20,Chelsea
42,0,17,Callum,Hudson-Odoi,16/12/2018,20,Chelsea
42,0,18,Callum,Hudson-Odoi,22/12/2018,20,Chelsea
42,1,19,Callum,Hudson-Odoi,26/12/2018,20,Chelsea
42,0,20,Callum,Hudson-Odoi,30/12/2018,20,Chelsea
42,0,21,Callum,Hudson-Odoi,02/01/2019,20,Chelsea
42,1,22,Callum,Hudson-Odoi,12/01/2019,20,Chelsea
42,1,23,Callum,Hudson-Odoi,19/01/2019,20,Chelsea
42,0,24,Callum,Hudson-Odoi,30/01/2019,20,Chelsea
42,1,25,Callum,Hudson-Odoi,02/02/2019,20,Chelsea
42,0,26,Callum,Hudson-Odoi,10/02/2019,20,Chelsea
42,0,28,Callum,Hudson-Odoi,27/02/2019,20,Chelsea
42,0,29,Callum,Hudson-Odoi,03/03/2019,20,Chelsea
42,1,30,Callum,Hudson-Odoi,10/03/2019,20,Chelsea
42,1,31,Callum,Hudson-Odoi,17/03/2019,20,Chelsea
42,0,32,Callum,Hudson-Odoi,31/03/2019,20,Chelsea
42,7,32,Callum,Hudson-Odoi,03/04/2019,20,Chelsea
42,3,33,Callum,Hudson-Odoi,08/04/2019,20,Chelsea
42,1,34,Callum,Hudson-Odoi,14/04/2019,20,Chelsea
42,1,35,Callum,Hudson-Odoi,22/04/2019,20,Chelsea
42,0,36,Callum,Hudson-Odoi,28/04/2019,20,Chelsea
42,0,37,Callum,Hudson-Odoi,05/05/2019,20,Chelsea
42,0,38,Callum,Hudson-Odoi,12/05/2019,20,Chelsea
65,0,1,Cesc,Fàbregas,11/08/2018,4,Chelsea
64,0,2,Cesc,Fàbregas,18/08/2018,4,Chelsea
64,0,3,Cesc,Fàbregas,26/08/2018,4,Chelsea
63,0,4,Cesc,Fàbregas,01/09/2018,4,Chelsea
63,0,5,Cesc,Fàbregas,15/09/2018,4,Chelsea
63,0,6,Cesc,Fàbregas,23/09/2018,4,Chelsea
63,0,7,Cesc,Fàbregas,29/09/2018,4,Chelsea
63,0,8,Cesc,Fàbregas,07/10/2018,4,Chelsea
63,0,9,Cesc,Fàbregas,20/10/2018,4,Chelsea
63,1,10,Cesc,Fàbregas,28/10/2018,4,Chelsea
63,1,11,Cesc,Fàbregas,04/11/2018,4,Chelsea
63,1,12,Cesc,Fàbregas,11/11/2018,4,Chelsea
63,0,13,Cesc,Fàbregas,24/11/2018,4,Chelsea
63,0,14,Cesc,Fàbregas,02/12/2018,4,Chelsea
63,1,15,Cesc,Fàbregas,05/12/2018,4,Chelsea
63,0,16,Cesc,Fàbregas,08/12/2018,4,Chelsea
63,0,17,Cesc,Fàbregas,16/12/2018,4,Chelsea
62,1,18,Cesc,Fàbregas,22/12/2018,4,Chelsea
62,0,19,Cesc,Fàbregas,26/12/2018,4,Chelsea
62,0,20,Cesc,Fàbregas,30/12/2018,4,Chelsea
62,1,21,Cesc,Fàbregas,02/01/2019,4,Chelsea
62,0,22,Cesc,Fàbregas,12/01/2019,4,Chelsea
62,0,23,Cesc,Fàbregas,19/01/2019,4,Chelsea
62,0,24,Cesc,Fàbregas,30/01/2019,4,Chelsea
62,0,25,Cesc,Fàbregas,02/02/2019,4,Chelsea
62,0,26,Cesc,Fàbregas,10/02/2019,4,Chelsea
62,0,28,Cesc,Fàbregas,27/02/2019,4,Chelsea
62,0,29,Cesc,Fàbregas,03/03/2019,4,Chelsea
62,0,30,Cesc,Fàbregas,10/03/2019,4,Chelsea
62,0,31,Cesc,Fàbregas,17/03/2019,4,Chelsea
62,0,32,Cesc,Fàbregas,31/03/2019,4,Chelsea
62,0,32,Cesc,Fàbregas,03/04/2019,4,Chelsea
62,0,33,Cesc,Fàbregas,08/04/2019,4,Chelsea
62,0,34,Cesc,Fàbregas,14/04/2019,4,Chelsea
62,0,35,Cesc,Fàbregas,22/04/2019,4,Chelsea
62,0,36,Cesc,Fàbregas,28/04/2019,4,Chelsea
62,0,37,Cesc,Fàbregas,05/05/2019,4,Chelsea
62,0,38,Cesc,Fàbregas,12/05/2019,4,Chelsea
65,6,1,César,Azpilicueta,11/08/2018,28,Chelsea
65,4,2,César,Azpilicueta,18/08/2018,28,Chelsea
